seq,query_id,status,start_s,end_s,rel_start_s,rel_end_s,latency_s
765,2886572,completed,1783538814.138,1783538815.340,1455.888,1457.090,1.202
766,3016333,completed,1783538814.732,1783538816.780,1456.482,1458.530,2.048
767,3311904,completed,1783538815.349,1783538816.939,1457.099,1458.689,1.590
768,2953695,completed,1783538815.767,1783538817.176,1457.517,1458.926,1.409
769,3483539,completed,1783538816.880,1783538818.889,1458.629,1460.638,2.009
770,2861267,completed,1783538818.104,1783538819.567,1459.854,1461.317,1.463
771,3904217,completed,1783538820.043,1783538821.514,1461.793,1463.264,1.471
772,3922567,completed,1783538823.316,1783538825.512,1465.066,1467.262,2.196
773,3750634,completed,1783538824.160,1783538826.641,1465.910,1468.391,2.481
774,4211230,completed,1783538826.211,1783538828.351,1467.961,1470.101,2.140
775,4428083,completed,1783538828.041,1783538829.124,1469.791,1470.874,1.083
776,3899522,completed,1783538830.001,1783538832.383,1471.751,1474.133,2.382
777,3107185,failed,1783538831.034,1783538831.036,1472.784,1472.786,0.002
778,2904763,completed,1783538831.426,1783538832.868,1473.176,1474.618,1.442
779,3543218,completed,1783538832.672,1783538836.179,1474.422,1477.929,3.507
780,2804654,completed,1783538833.047,1783538833.800,1474.797,1475.550,0.753
781,3677035,completed,1783538833.859,1783538835.319,1475.609,1477.069,1.460
782,3033292,completed,1783538834.283,1783538835.437,1476.033,1477.187,1.154
783,4062270,completed,1783538834.957,1783538836.032,1476.706,1477.781,1.075
784,3913116,completed,1783538835.526,1783538836.165,1477.276,1477.915,0.639
785,3774111,completed,1783538835.858,1783538836.965,1477.608,1478.715,1.107
786,2939572,completed,1783538836.194,1783538837.536,1477.944,1479.286,1.342
787,4286278,completed,1783538836.762,1783538838.193,1478.512,1479.943,1.431
788,2974576,completed,1783538837.246,1783538840.325,1478.995,1482.074,3.079
789,3387224,completed,1783538837.872,1783538840.082,1479.622,1481.832,2.210
790,2860167,completed,1783538838.466,1783538840.098,1480.216,1481.848,1.632
791,3284393,completed,1783538838.731,1783538842.235,1480.481,1483.985,3.504
792,4375914,completed,1783538839.185,1783538842.278,1480.934,1484.027,3.093
793,3082885,completed,1783538839.606,1783538841.215,1481.356,1482.965,1.609
794,3005773,completed,1783538840.112,1783538841.772,1481.862,1483.522,1.660
795,4369727,completed,1783538840.553,1783538844.113,1482.303,1485.863,3.560
796,3142018,completed,1783538841.549,1783538842.994,1483.299,1484.744,1.445
797,2842491,completed,1783538842.169,1783538846.447,1483.918,1488.196,4.278
798,3364475,completed,1783538842.385,1783538844.148,1484.135,1485.898,1.763
799,2765581,completed,1783538842.560,1783538850.391,1484.310,1492.141,7.831
800,3868277,completed,1783538843.124,1783538850.030,1484.874,1491.780,6.906
801,3815361,completed,1783538843.701,1783538847.174,1485.451,1488.924,3.473
802,3658776,completed,1783538844.112,1783538850.724,1485.862,1492.474,6.612
803,4167465,completed,1783538844.387,1783538846.710,1486.137,1488.460,2.323
804,4416554,completed,1783538844.646,1783538846.893,1486.396,1488.643,2.247
805,2899242,completed,1783538844.997,1783538850.104,1486.747,1491.854,5.107
806,4485685,completed,1783538845.478,1783538850.886,1487.228,1492.636,5.408
807,3171726,completed,1783538845.933,1783538850.349,1487.683,1492.099,4.416
808,3664967,completed,1783538846.329,1783538847.896,1488.079,1489.646,1.567
809,4227107,completed,1783538846.744,1783538851.804,1488.494,1493.554,5.060
810,3389971,completed,1783538847.323,1783538851.289,1489.073,1493.039,3.966
811,3844243,completed,1783538848.030,1783538852.456,1489.779,1494.205,4.426
812,3452810,completed,1783538848.253,1783538867.708,1490.003,1509.458,19.455
813,4219579,completed,1783538848.896,1783538854.344,1490.645,1496.093,5.448
814,3970977,completed,1783538849.319,1783538853.277,1491.069,1495.027,3.958
815,3508353,completed,1783538849.861,1783538851.281,1491.611,1493.031,1.420
816,3482694,completed,1783538850.302,1783538862.098,1492.052,1503.848,11.796
817,4150166,completed,1783538850.923,1783538855.718,1492.673,1497.468,4.795
818,2775643,completed,1783538851.366,1783538852.980,1493.116,1494.730,1.614
819,2935888,completed,1783538851.871,1783538853.605,1493.621,1495.355,1.734
820,3632928,completed,1783538851.984,1783538862.678,1493.734,1504.428,10.694
821,3199132,completed,1783538852.692,1783538864.682,1494.442,1506.432,11.990
822,4139277,completed,1783538852.831,1783538856.889,1494.581,1498.639,4.058
823,2931811,completed,1783538853.503,1783538857.870,1495.253,1499.620,4.367
824,3162230,completed,1783538854.508,1783538861.090,1496.258,1502.840,6.582
825,4162924,completed,1783538855.215,1783538856.900,1496.965,1498.650,1.685
826,3720964,completed,1783538856.238,1783538861.859,1497.988,1503.609,5.621
827,3858199,completed,1783538857.058,1783538859.359,1498.808,1501.109,2.301
828,3167184,completed,1783538857.307,1783538862.091,1499.057,1503.841,4.784
829,2711581,completed,1783538857.674,1783538859.440,1499.423,1501.189,1.766
830,2864845,completed,1783538858.039,1783538864.329,1499.789,1506.079,6.290
831,2904375,completed,1783538858.500,1783538863.997,1500.250,1505.747,5.497
832,4409836,completed,1783538858.793,1783538863.526,1500.542,1505.275,4.733
833,4429493,completed,1783538859.404,1783538861.101,1501.154,1502.851,1.697
834,4339121,completed,1783538859.946,1783538861.854,1501.695,1503.603,1.908
835,2803994,completed,1783538860.309,1783538866.813,1502.059,1508.563,6.504
836,3381874,completed,1783538861.231,1783538863.479,1502.980,1505.228,2.248
837,3443444,completed,1783538861.940,1783538863.353,1503.690,1505.103,1.413
838,3635391,completed,1783538862.785,1783538864.262,1504.535,1506.012,1.477
839,4372686,completed,1783538863.797,1783538865.365,1505.547,1507.115,1.568
840,2958872,completed,1783538865.389,1783538867.614,1507.139,1509.364,2.225
841,4428576,completed,1783538866.397,1783538868.770,1508.146,1510.519,2.373
842,3951637,completed,1783538867.989,1783538869.333,1509.739,1511.083,1.344
843,3914517,completed,1783538869.479,1783538870.905,1511.228,1512.654,1.426
844,3323378,completed,1783538870.962,1783538872.396,1512.712,1514.146,1.434
845,4036774,completed,1783538871.618,1783538874.103,1513.368,1515.853,2.485
846,3090900,completed,1783538872.194,1783538874.172,1513.943,1515.921,1.978
847,2821358,completed,1783538872.924,1783538874.572,1514.674,1516.322,1.648
848,4224007,completed,1783538873.729,1783538875.082,1515.479,1516.832,1.353
849,4078182,completed,1783538874.483,1783538876.458,1516.233,1518.208,1.975
850,4467008,completed,1783538874.909,1783538876.121,1516.659,1517.871,1.212
851,3936421,completed,1783538875.165,1783538876.658,1516.915,1518.408,1.493
852,4132685,completed,1783538875.382,1783538876.567,1517.131,1518.316,1.185
853,3744152,completed,1783538876.005,1783538877.408,1517.755,1519.158,1.403
854,2758618,completed,1783538876.229,1783538878.518,1517.979,1520.268,2.289
855,3298149,completed,1783538877.234,1783538882.217,1518.983,1523.966,4.983
856,2817642,completed,1783538877.535,1783538883.085,1519.285,1524.835,5.550
857,3612154,completed,1783538878.086,1783538880.980,1519.836,1522.730,2.894
858,4440274,completed,1783538878.282,1783538880.693,1520.031,1522.442,2.411
859,3867723,completed,1783538878.781,1783538883.103,1520.531,1524.853,4.322
860,3169056,completed,1783538879.271,1783538883.027,1521.021,1524.777,3.756
861,4124509,completed,1783538879.622,1783538890.324,1521.371,1532.073,10.702
862,4372619,completed,1783538880.045,1783538882.475,1521.795,1524.225,2.430
863,2873385,completed,1783538880.536,1783538882.051,1522.285,1523.800,1.515
864,3178333,completed,1783538881.037,1783538882.604,1522.786,1524.353,1.567
865,2982276,completed,1783538881.193,1783538883.051,1522.943,1524.801,1.858
866,2769886,completed,1783538882.142,1783538891.033,1523.892,1532.783,8.891
867,2695367,completed,1783538882.346,1783538885.077,1524.096,1526.827,2.731
868,2943077,completed,1783538882.672,1783538890.542,1524.422,1532.292,7.870
869,3913117,completed,1783538882.907,1783538886.092,1524.657,1527.842,3.185
870,3639831,completed,1783538883.281,1783538890.249,1525.031,1531.999,6.968
871,3998678,completed,1783538883.391,1783538890.272,1525.141,1532.022,6.881
872,2994021,completed,1783538883.952,1783538891.714,1525.702,1533.464,7.762
873,4311981,completed,1783538884.410,1783538892.922,1526.160,1534.672,8.512
874,4138238,completed,1783538884.768,1783538887.371,1526.518,1529.121,2.603
875,2974327,completed,1783538885.366,1783538893.085,1527.116,1534.835,7.719
876,4448515,completed,1783538885.601,1783538892.320,1527.351,1534.070,6.719
877,3319612,completed,1783538886.205,1783538892.797,1527.955,1534.547,6.592
878,4425557,completed,1783538886.697,1783538892.477,1528.447,1534.227,5.780
879,3632110,completed,1783538887.051,1783538889.957,1528.800,1531.706,2.906
880,3630054,completed,1783538889.054,1783538891.043,1530.804,1532.793,1.989
881,3460137,completed,1783538890.317,1783538892.321,1532.067,1534.071,2.004
882,3632929,completed,1783538890.928,1783538893.647,1532.678,1535.397,2.719
883,3659076,completed,1783538892.168,1783538893.769,1533.918,1535.519,1.601
884,3115761,completed,1783538893.593,1783538894.761,1535.343,1536.511,1.168
885,2701899,completed,1783538894.742,1783538896.263,1536.492,1538.013,1.521
886,3797182,completed,1783538895.474,1783538896.845,1537.224,1538.595,1.371
887,4379192,completed,1783538895.876,1783538897.344,1537.626,1539.094,1.468
888,3537461,completed,1783538896.133,1783538898.484,1537.883,1540.234,2.351
889,2824858,completed,1783538896.727,1783538898.363,1538.477,1540.113,1.636
890,2861268,completed,1783538897.008,1783538898.455,1538.758,1540.205,1.447
891,4233844,completed,1783538897.209,1783538898.433,1538.959,1540.183,1.224
892,3098803,completed,1783538897.686,1783538898.799,1539.436,1540.549,1.113
893,2860508,completed,1783538898.823,1783538899.959,1540.572,1541.708,1.136
894,3659131,completed,1783538899.302,1783538900.423,1541.052,1542.173,1.121
895,3688332,completed,1783538899.617,1783538900.711,1541.367,1542.461,1.094
896,3224153,completed,1783538900.289,1783538901.431,1542.039,1543.181,1.142
897,4071159,completed,1783538900.453,1783538901.881,1542.203,1543.631,1.428
898,4402631,completed,1783538900.673,1783538901.779,1542.423,1543.529,1.106
899,3965987,completed,1783538901.169,1783538903.198,1542.919,1544.948,2.029
900,2886597,completed,1783538901.913,1783538903.079,1543.663,1544.829,1.166
901,2707326,completed,1783538902.378,1783538903.493,1544.128,1545.243,1.115
902,4141623,completed,1783538902.921,1783538903.995,1544.671,1545.745,1.074
903,3379988,completed,1783538903.356,1783538905.450,1545.106,1547.200,2.094
904,3126242,completed,1783538903.574,1783538905.087,1545.324,1546.837,1.513
905,3774139,completed,1783538904.000,1783538906.322,1545.750,1548.072,2.322
906,3232507,completed,1783538904.537,1783538906.042,1546.287,1547.792,1.505
907,4236219,completed,1783538904.843,1783538906.168,1546.593,1547.918,1.325
908,4448993,completed,1783538905.939,1783538908.152,1547.689,1549.902,2.213
909,3903517,completed,1783538906.234,1783538907.591,1547.984,1549.341,1.357
910,2811871,completed,1783538906.674,1783538907.970,1548.424,1549.720,1.296
911,3756469,completed,1783538907.387,1783538917.189,1549.137,1558.939,9.802
912,2986833,completed,1783538907.787,1783538912.796,1549.537,1554.546,5.009
913,4312057,completed,1783538908.117,1783538912.266,1549.867,1554.016,4.149
914,2900489,completed,1783538908.402,1783538913.289,1550.152,1555.039,4.887
915,2769908,completed,1783538909.145,1783538913.772,1550.894,1555.521,4.627
916,4503966,completed,1783538909.977,1783538915.553,1551.727,1557.303,5.576
917,3300356,completed,1783538910.436,1783538913.267,1552.186,1555.017,2.831
918,3132264,completed,1783538910.642,1783538916.079,1552.392,1557.829,5.437
919,3184516,completed,1783538910.993,1783538913.583,1552.743,1555.333,2.590
920,4398529,completed,1783538911.284,1783538914.023,1553.034,1555.773,2.739
921,2703658,completed,1783538911.876,1783538913.622,1553.626,1555.372,1.746
922,4500916,completed,1783538912.487,1783538914.552,1554.237,1556.302,2.065
923,4139307,completed,1783538912.754,1783538916.311,1554.504,1558.061,3.557
924,3090953,completed,1783538913.352,1783538915.938,1555.101,1557.687,2.586
925,3683312,completed,1783538914.426,1783538916.315,1556.176,1558.065,1.889
926,2915510,completed,1783538914.816,1783538916.339,1556.566,1558.089,1.523
927,3755704,completed,1783538915.005,1783538916.591,1556.755,1558.341,1.586
928,4257742,completed,1783538915.590,1783538918.179,1557.339,1559.928,2.589
929,3526022,completed,1783538916.122,1783538919.655,1557.872,1561.405,3.533
930,4331115,completed,1783538916.603,1783538918.017,1558.352,1559.766,1.414
931,3731578,completed,1783538917.169,1783538918.635,1558.919,1560.385,1.466
932,3184200,completed,1783538917.732,1783538919.302,1559.482,1561.052,1.570
933,2717876,completed,1783538918.237,1783538920.289,1559.987,1562.039,2.052
934,3154589,completed,1783538918.592,1783538921.596,1560.342,1563.346,3.004
935,4398530,completed,1783538919.300,1783538922.120,1561.050,1563.870,2.820
936,4401562,completed,1783538919.602,1783538920.285,1561.352,1562.035,0.683
937,2713661,completed,1783538920.356,1783538921.865,1562.106,1563.615,1.509
938,3998787,completed,1783538921.685,1783538922.806,1563.434,1564.555,1.121
939,2881687,completed,1783538922.373,1783538924.400,1564.123,1566.150,2.027
940,3927461,completed,1783538922.658,1783538923.874,1564.408,1565.624,1.216
941,4042989,completed,1783538924.593,1783538925.701,1566.343,1567.451,1.108
942,3927491,completed,1783538925.991,1783538928.008,1567.741,1569.758,2.017
943,2899789,completed,1783538927.528,1783538929.508,1569.278,1571.258,1.980
944,4123612,completed,1783538928.424,1783538929.884,1570.174,1571.634,1.460
945,3711643,completed,1783538930.387,1783538931.063,1572.137,1572.813,0.676
946,4139308,completed,1783538932.012,1783538933.457,1573.762,1575.207,1.445
947,3362113,completed,1783538933.238,1783538935.201,1574.988,1576.951,1.963
948,3755732,completed,1783538935.242,1783538936.338,1576.992,1578.088,1.096
949,3387256,completed,1783538936.876,1783538937.963,1578.626,1579.713,1.087
950,3983081,completed,1783538937.702,1783538938.772,1579.452,1580.522,1.070
951,4297436,completed,1783538938.545,1783538939.627,1580.295,1581.377,1.082
952,3383891,completed,1783538939.077,1783538941.493,1580.827,1583.243,2.416
953,3340248,completed,1783538940.569,1783538941.681,1582.318,1583.430,1.112
954,4045052,completed,1783538941.388,1783538943.615,1583.138,1585.365,2.227
955,3721825,completed,1783538941.676,1783538950.601,1583.426,1592.351,8.925
956,3370326,completed,1783538942.754,1783538943.990,1584.504,1585.740,1.236
957,2817643,completed,1783538943.319,1783538950.605,1585.069,1592.355,7.286
958,3184541,completed,1783538943.634,1783538949.165,1585.384,1590.915,5.531
959,2701900,completed,1783538944.113,1783538950.605,1585.863,1592.355,6.492
960,3903518,completed,1783538944.478,1783538950.472,1586.228,1592.222,5.994
961,2804692,completed,1783538945.210,1783538953.058,1586.959,1594.807,7.848
962,3499180,completed,1783538945.725,1783538948.109,1587.475,1589.859,2.384
963,2876358,completed,1783538945.845,1783538953.368,1587.595,1595.118,7.523
964,3526105,completed,1783538946.228,1783538953.417,1587.977,1595.166,7.189
965,2897398,completed,1783538947.173,1783538949.521,1588.923,1591.271,2.348
966,4211394,completed,1783538948.070,1783538953.455,1589.820,1595.205,5.385
967,2808097,completed,1783538949.160,1783538953.895,1590.910,1595.645,4.735
968,3636326,completed,1783538949.949,1783538953.366,1591.699,1595.116,3.417
969,3517822,completed,1783538950.615,1783538953.985,1592.365,1595.735,3.370
970,3313265,completed,1783538950.878,1783538954.122,1592.628,1595.872,3.244
971,3101122,completed,1783538951.973,1783538956.109,1593.723,1597.859,4.136
972,3330158,completed,1783538952.374,1783538953.722,1594.124,1595.472,1.348
973,3588305,completed,1783538953.749,1783538954.869,1595.499,1596.619,1.120
974,3128337,completed,1783538954.755,1783538955.859,1596.505,1597.609,1.104
975,2730108,completed,1783538955.638,1783538957.166,1597.387,1598.915,1.528
976,4457711,completed,1783538957.314,1783538958.426,1599.064,1600.176,1.112
977,3232508,completed,1783538958.847,1783538960.216,1600.597,1601.966,1.369
978,3526106,completed,1783538959.146,1783538961.151,1600.896,1602.901,2.005
979,2774824,completed,1783538960.161,1783538961.473,1601.911,1603.223,1.312
980,3887468,completed,1783538960.993,1783538962.350,1602.743,1604.100,1.357
981,4500973,completed,1783538962.654,1783538963.997,1604.404,1605.747,1.343
982,2994913,completed,1783538964.534,1783538965.627,1606.284,1607.377,1.093
983,3663795,completed,1783538982.031,1783538983.645,1623.781,1625.395,1.614
984,2731847,completed,1783538987.989,1783538989.153,1629.739,1630.903,1.164
985,4504039,completed,1783539011.855,1783539013.917,1653.605,1655.667,2.062
986,4356586,completed,1783539062.715,1783539064.191,1704.465,1705.941,1.476
987,3041276,completed,1783539078.854,1783539080.808,1720.603,1722.557,1.954
988,3824303,completed,1783539098.426,1783539100.146,1740.176,1741.896,1.720
989,990003000,completed,1783539135.600,1783539139.162,1777.350,1780.912,3.562
990,2772421,completed,1783539213.519,1783539214.665,1855.269,1856.415,1.146
991,2998156,completed,1783539222.141,1783539224.123,1863.891,1865.873,1.982
992,3918322,completed,1783539260.388,1783539261.465,1902.138,1903.215,1.077
993,3347191,completed,1783539288.005,1783539289.225,1929.754,1930.974,1.220
994,990003300,completed,1783539315.600,1783539319.028,1957.350,1960.778,3.428
995,3897674,completed,1783539378.085,1783539379.224,2019.834,2020.973,1.139
996,3637937,completed,1783539399.308,1783539400.476,2041.058,2042.226,1.168
997,2874515,completed,1783539430.037,1783539431.392,2071.787,2073.142,1.355
998,990003500,completed,1783539435.601,1783539439.097,2077.350,2080.846,3.496
999,3664996,completed,1783539495.459,1783539496.624,2137.209,2138.374,1.165
1000,990003700,completed,1783539555.600,1783539559.176,2197.350,2200.926,3.576
1001,2704455,completed,1783539616.230,1783539617.359,2257.980,2259.109,1.129
1002,4349219,completed,1783539725.207,1783539727.635,2366.957,2369.385,2.428
