seq,query_id,status,start_s,end_s,rel_start_s,rel_end_s,latency_s
783,4062270,completed,1783547009.887,1783547010.956,1304.518,1305.587,1.069
784,3913116,completed,1783547010.957,1783547011.571,1305.588,1306.202,0.614
785,3774111,completed,1783547011.571,1783547012.668,1306.202,1307.299,1.097
786,2939572,completed,1783547012.672,1783547014.029,1307.303,1308.660,1.357
787,4286278,completed,1783547014.029,1783547015.465,1308.660,1310.096,1.436
788,2974576,completed,1783547015.466,1783547017.898,1310.097,1312.529,2.432
789,3387224,completed,1783547017.901,1783547019.300,1312.532,1313.931,1.399
790,2860167,completed,1783547019.300,1783547020.741,1313.931,1315.372,1.441
791,3284393,completed,1783547020.742,1783547023.164,1315.373,1317.795,2.422
792,4375914,completed,1783547023.167,1783547025.516,1317.798,1320.147,2.349
793,3082885,completed,1783547025.517,1783547026.948,1320.148,1321.579,1.431
794,3005773,completed,1783547026.949,1783547028.148,1321.580,1322.779,1.199
795,4369727,completed,1783547028.148,1783547030.516,1322.779,1325.147,2.368
796,3142018,completed,1783547030.518,1783547031.848,1325.149,1326.479,1.330
797,2842491,completed,1783547031.848,1783547033.015,1326.479,1327.646,1.167
798,3364475,completed,1783547033.016,1783547034.490,1327.646,1329.120,1.474
799,2765581,completed,1783547034.491,1783547036.927,1329.121,1331.557,2.436
800,3868277,completed,1783547036.929,1783547038.886,1331.560,1333.517,1.957
801,3815361,completed,1783547038.886,1783547040.017,1333.517,1334.648,1.131
802,3658776,completed,1783547040.018,1783547042.452,1334.649,1337.083,2.434
803,4167465,completed,1783547042.454,1783547043.828,1337.085,1338.459,1.374
804,4416554,completed,1783547043.829,1783547045.200,1338.459,1339.830,1.371
805,2899242,completed,1783547045.201,1783547046.270,1339.831,1340.900,1.069
806,4485685,completed,1783547046.270,1783547048.459,1340.901,1343.090,2.189
807,3171726,completed,1783547048.462,1783547050.392,1343.092,1345.022,1.930
808,3664967,completed,1783547050.392,1783547051.854,1345.023,1346.485,1.462
809,4227107,completed,1783547051.854,1783547052.474,1346.485,1347.105,0.620
810,3389971,completed,1783547052.475,1783547054.852,1347.106,1349.483,2.377
811,3844243,completed,1783547054.855,1783547057.287,1349.486,1351.918,2.432
812,3452810,completed,1783547057.288,1783547074.240,1351.919,1368.871,16.952
813,4219579,completed,1783547074.243,1783547075.343,1368.874,1369.974,1.100
814,3970977,completed,1783547075.343,1783547076.420,1369.974,1371.051,1.077
815,3508353,completed,1783547076.420,1783547077.577,1371.051,1372.208,1.157
816,3482694,completed,1783547077.578,1783547080.008,1372.209,1374.639,2.430
817,4150166,completed,1783547080.010,1783547082.425,1374.641,1377.056,2.415
818,2775643,completed,1783547082.425,1783547083.530,1377.056,1378.161,1.105
819,2935888,completed,1783547083.531,1783547084.954,1378.162,1379.585,1.423
820,3632928,completed,1783547084.955,1783547087.172,1379.586,1381.803,2.217
821,3199132,completed,1783547087.174,1783547089.431,1381.805,1384.062,2.257
822,4139277,completed,1783547089.431,1783547091.433,1384.062,1386.064,2.002
823,2931811,completed,1783547091.434,1783547092.796,1386.064,1387.426,1.362
824,3162230,completed,1783547092.798,1783547094.236,1387.429,1388.867,1.438
825,4162924,completed,1783547094.236,1783547095.705,1388.867,1390.336,1.469
826,3720964,completed,1783547095.705,1783547098.196,1390.336,1392.827,2.491
827,3858199,completed,1783547098.198,1783547099.669,1392.829,1394.300,1.471
828,3167184,completed,1783547099.670,1783547100.768,1394.301,1395.399,1.098
829,2711581,completed,1783547100.769,1783547102.252,1395.400,1396.883,1.483
830,2864845,completed,1783547102.253,1783547104.591,1396.884,1399.222,2.338
831,2904375,completed,1783547104.593,1783547107.007,1399.224,1401.638,2.414
832,4409836,completed,1783547107.007,1783547109.166,1401.638,1403.797,2.159
833,4429493,completed,1783547109.166,1783547110.606,1403.797,1405.237,1.440
834,4339121,completed,1783547110.609,1783547112.328,1405.240,1406.959,1.719
835,2803994,completed,1783547112.328,1783547115.497,1406.959,1410.128,3.169
836,3381874,completed,1783547115.498,1783547116.871,1410.128,1411.501,1.373
837,3443444,completed,1783547116.873,1783547118.023,1411.504,1412.654,1.150
838,3635391,completed,1783547118.023,1783547119.110,1412.654,1413.741,1.087
839,4372686,completed,1783547119.111,1783547120.620,1413.741,1415.250,1.509
840,2958872,completed,1783547120.620,1783547121.733,1415.251,1416.364,1.113
841,4428576,completed,1783547121.733,1783547123.997,1416.364,1418.628,2.264
842,3951637,completed,1783547124.000,1783547125.257,1418.631,1419.888,1.257
843,3914517,completed,1783547125.257,1783547126.769,1419.888,1421.400,1.512
844,3323378,completed,1783547126.770,1783547128.135,1421.401,1422.766,1.365
845,4036774,completed,1783547128.135,1783547130.296,1422.766,1424.927,2.161
846,3090900,completed,1783547130.299,1783547131.804,1424.930,1426.435,1.505
847,2821358,completed,1783547131.804,1783547133.174,1426.435,1427.805,1.370
848,4224007,completed,1783547133.175,1783547134.521,1427.806,1429.152,1.346
849,4078182,completed,1783547134.521,1783547136.693,1429.152,1431.324,2.172
850,4467008,completed,1783547136.696,1783547137.857,1431.326,1432.487,1.161
851,3936421,completed,1783547137.857,1783547139.227,1432.488,1433.858,1.370
852,4132685,completed,1783547139.228,1783547140.332,1433.859,1434.963,1.104
853,3744152,completed,1783547140.332,1783547141.682,1434.963,1436.313,1.350
854,2758618,completed,1783547141.683,1783547143.124,1436.314,1437.755,1.441
855,3298149,completed,1783547143.126,1783547145.625,1437.757,1440.256,2.499
856,2817642,completed,1783547145.625,1783547148.650,1440.256,1443.281,3.025
857,3612154,completed,1783547148.652,1783547150.123,1443.283,1444.754,1.471
858,4440274,completed,1783547150.124,1783547151.532,1444.755,1446.163,1.408
859,3867723,completed,1783547151.533,1783547153.928,1446.164,1448.559,2.395
860,3169056,completed,1783547153.930,1783547155.973,1448.561,1450.604,2.043
861,4124509,completed,1783547155.974,1783547158.324,1450.605,1452.955,2.350
862,4372619,completed,1783547158.325,1783547159.489,1452.956,1454.120,1.164
863,2873385,completed,1783547159.492,1783547160.947,1454.122,1455.577,1.455
864,3178333,completed,1783547160.947,1783547162.363,1455.578,1456.994,1.416
865,2982276,completed,1783547162.363,1783547163.729,1456.994,1458.360,1.366
866,2769886,completed,1783547163.730,1783547164.816,1458.361,1459.447,1.086
867,2695367,completed,1783547164.819,1783547166.228,1459.450,1460.859,1.409
868,2943077,completed,1783547166.228,1783547168.454,1460.859,1463.085,2.226
869,3913117,completed,1783547168.455,1783547169.787,1463.086,1464.418,1.332
870,3639831,completed,1783547169.788,1783547172.202,1464.419,1466.833,2.414
871,3998678,completed,1783547172.204,1783547174.333,1466.835,1468.964,2.129
872,2994021,completed,1783547174.334,1783547176.680,1468.965,1471.311,2.346
873,4311981,completed,1783547176.680,1783547178.721,1471.311,1473.352,2.041
874,4138238,completed,1783547178.724,1783547180.129,1473.354,1474.759,1.405
875,2974327,completed,1783547180.130,1783547182.067,1474.760,1476.697,1.937
876,4448515,completed,1783547182.067,1783547184.009,1476.698,1478.640,1.942
877,3319612,completed,1783547184.011,1783547185.931,1478.642,1480.562,1.920
878,4425557,completed,1783547185.932,1783547187.733,1480.563,1482.364,1.801
879,3632110,completed,1783547187.734,1783547189.257,1482.365,1483.888,1.523
880,3630054,completed,1783547189.259,1783547190.427,1483.890,1485.058,1.168
881,3460137,completed,1783547190.428,1783547191.490,1485.059,1486.121,1.062
882,3632929,completed,1783547191.491,1783547203.866,1486.122,1498.497,12.375
883,3659076,completed,1783547203.868,1783547210.329,1498.499,1504.960,6.461
884,3115761,completed,1783547210.331,1783547211.430,1504.962,1506.061,1.099
885,2701899,completed,1783547211.430,1783547212.837,1506.061,1507.468,1.407
886,3797182,completed,1783547212.838,1783547214.167,1507.469,1508.798,1.329
887,4379192,completed,1783547214.168,1783547215.496,1508.798,1510.126,1.328
888,3537461,completed,1783547215.498,1783547222.368,1510.129,1516.999,6.870
889,2824858,completed,1783547222.371,1783547224.066,1517.001,1518.696,1.695
890,2861268,completed,1783547224.066,1783547225.430,1518.697,1520.061,1.364
891,4233844,completed,1783547225.430,1783547226.482,1520.061,1521.113,1.052
892,3098803,completed,1783547226.483,1783547227.550,1521.114,1522.181,1.067
893,2860508,completed,1783547227.552,1783547228.626,1522.183,1523.257,1.074
894,3659131,completed,1783547228.627,1783547229.749,1523.258,1524.380,1.122
895,3688332,completed,1783547229.749,1783547230.912,1524.380,1525.543,1.163
896,3224153,completed,1783547230.913,1783547232.091,1525.544,1526.722,1.178
897,4071159,completed,1783547232.092,1783547233.575,1526.722,1528.205,1.483
898,4402631,completed,1783547233.577,1783547234.615,1528.208,1529.246,1.038
899,3965987,completed,1783547234.615,1783547237.499,1529.246,1532.130,2.884
900,2886597,completed,1783547237.500,1783547238.559,1532.131,1533.190,1.059
901,2707326,completed,1783547238.559,1783547239.591,1533.190,1534.222,1.032
902,4141623,completed,1783547239.593,1783547240.676,1534.224,1535.307,1.083
903,3379988,completed,1783547240.677,1783547242.705,1535.308,1537.336,2.028
904,3126242,completed,1783547242.705,1783547244.160,1537.336,1538.791,1.455
905,3774139,completed,1783547244.161,1783547246.750,1538.792,1541.381,2.589
906,3232507,completed,1783547246.753,1783547248.173,1541.383,1542.803,1.420
907,4236219,completed,1783547248.173,1783547249.339,1542.804,1543.970,1.166
908,4448993,completed,1783547249.340,1783547251.415,1543.971,1546.046,2.075
909,3903517,completed,1783547251.415,1783547252.739,1546.046,1547.370,1.324
910,2811871,completed,1783547252.742,1783547253.848,1547.373,1548.479,1.106
911,3756469,completed,1783547253.849,1783547256.054,1548.480,1550.685,2.205
912,2986833,completed,1783547256.054,1783547258.448,1550.685,1553.079,2.394
913,4312057,completed,1783547258.450,1783547259.505,1553.081,1554.136,1.055
914,2900489,completed,1783547259.505,1783547261.507,1554.136,1556.138,2.002
915,2769908,completed,1783547261.508,1783547263.551,1556.139,1558.182,2.043
916,4503966,completed,1783547263.554,1783547265.518,1558.184,1560.148,1.964
917,3300356,completed,1783547265.518,1783547266.578,1560.149,1561.209,1.060
918,3132264,completed,1783547266.578,1783547268.617,1561.209,1563.248,2.039
919,3184516,completed,1783547268.619,1783547269.682,1563.250,1564.313,1.063
920,4398529,completed,1783547269.682,1783547271.004,1564.313,1565.635,1.322
921,2703658,completed,1783547271.004,1783547272.325,1565.635,1566.956,1.321
922,4500916,completed,1783547272.326,1783547273.479,1566.957,1568.110,1.153
923,4139307,completed,1783547273.480,1783547275.490,1568.111,1570.121,2.010
924,3090953,completed,1783547275.493,1783547276.686,1570.123,1571.316,1.193
925,3683312,completed,1783547276.686,1783547277.805,1571.317,1572.436,1.119
926,2915510,completed,1783547277.805,1783547279.256,1572.436,1573.887,1.451
927,3755704,completed,1783547279.257,1783547280.859,1573.888,1575.490,1.602
928,4257742,completed,1783547280.861,1783547283.278,1575.492,1577.909,2.417
929,3526022,completed,1783547283.279,1783547285.843,1577.909,1580.473,2.564
930,4331115,completed,1783547285.843,1783547287.212,1580.473,1581.842,1.369
931,3731578,completed,1783547287.215,1783547288.693,1581.846,1583.324,1.478
932,3184200,completed,1783547288.693,1783547290.114,1583.324,1584.745,1.421
933,2717876,completed,1783547290.114,1783547292.202,1584.745,1586.833,2.088
934,3154589,completed,1783547292.202,1783547294.594,1586.833,1589.225,2.392
935,4398530,completed,1783547294.596,1783547297.505,1589.227,1592.136,2.909
936,4401562,completed,1783547297.506,1783547298.435,1592.137,1593.066,0.929
937,2713661,completed,1783547298.435,1783547299.901,1593.066,1594.532,1.466
938,3998787,completed,1783547299.903,1783547301.083,1594.534,1595.714,1.180
939,2881687,completed,1783547301.083,1783547303.122,1595.714,1597.753,2.039
940,3927461,completed,1783547303.122,1783547304.220,1597.753,1598.851,1.098
941,4042989,completed,1783547304.221,1783547305.298,1598.852,1599.929,1.077
942,3927491,completed,1783547305.300,1783547307.309,1599.930,1601.939,2.009
943,2899789,completed,1783547307.309,1783547309.272,1601.940,1603.903,1.963
944,4123612,completed,1783547309.273,1783547310.681,1603.904,1605.312,1.408
945,3711643,completed,1783547310.683,1783547311.316,1605.314,1605.947,0.633
946,4139308,completed,1783547311.316,1783547312.794,1605.947,1607.425,1.478
947,3362113,completed,1783547312.795,1783547314.718,1607.426,1609.349,1.923
948,3755732,completed,1783547314.719,1783547315.806,1609.350,1610.437,1.087
949,3387256,completed,1783547315.808,1783547316.882,1610.439,1611.513,1.074
950,3983081,completed,1783547316.882,1783547318.017,1611.513,1612.648,1.135
951,4297436,completed,1783547318.018,1783547319.187,1612.649,1613.818,1.169
952,3383891,completed,1783547319.187,1783547321.617,1613.818,1616.248,2.430
953,3340248,completed,1783547321.619,1783547322.834,1616.250,1617.465,1.215
954,4045052,completed,1783547322.835,1783547324.805,1617.466,1619.436,1.970
955,3721825,completed,1783547324.805,1783547326.856,1619.436,1621.487,2.051
956,3370326,completed,1783547326.859,1783547327.957,1621.490,1622.588,1.098
957,2817643,completed,1783547327.957,1783547330.041,1622.588,1624.672,2.084
958,3184541,completed,1783547330.041,1783547331.234,1624.672,1625.865,1.193
959,2701900,completed,1783547331.235,1783547333.172,1625.866,1627.803,1.937
960,3903518,completed,1783547333.174,1783547335.141,1627.804,1629.771,1.967
961,2804692,completed,1783547335.141,1783547337.508,1629.772,1632.139,2.367
962,3499180,completed,1783547337.508,1783547338.943,1632.139,1633.574,1.435
963,2876358,completed,1783547338.945,1783547340.885,1633.576,1635.516,1.940
964,3526105,completed,1783547340.885,1783547342.799,1635.516,1637.430,1.914
965,2897398,completed,1783547342.800,1783547344.124,1637.431,1638.755,1.324
966,4211394,completed,1783547344.126,1783547346.081,1638.757,1640.712,1.955
967,2808097,completed,1783547346.081,1783547348.029,1640.712,1642.660,1.948
968,3636326,completed,1783547348.029,1783547349.072,1642.660,1643.703,1.043
969,3517822,completed,1783547349.073,1783547351.144,1643.704,1645.775,2.071
970,3313265,completed,1783547351.147,1783547353.064,1645.778,1647.695,1.917
971,3101122,completed,1783547353.064,1783547355.402,1647.695,1650.033,2.338
972,3330158,completed,1783547355.403,1783547356.576,1650.034,1651.207,1.173
973,3588305,completed,1783547356.578,1783547357.736,1651.209,1652.367,1.158
974,3128337,completed,1783547357.737,1783547358.880,1652.368,1653.511,1.143
975,2730108,completed,1783547358.881,1783547360.381,1653.512,1655.012,1.500
976,4457711,completed,1783547360.381,1783547361.500,1655.012,1656.131,1.119
977,3232508,completed,1783547361.501,1783547362.808,1656.132,1657.439,1.307
978,3526106,completed,1783547362.810,1783547364.791,1657.441,1659.422,1.981
979,2774824,completed,1783547364.791,1783547366.251,1659.422,1660.882,1.460
980,3887468,completed,1783547366.252,1783547367.606,1660.883,1662.237,1.354
981,4500973,completed,1783547367.606,1783547368.895,1662.237,1663.526,1.289
982,2994913,completed,1783547368.898,1783547369.933,1663.528,1664.563,1.035
983,3663795,completed,1783547369.933,1783547371.243,1664.564,1665.874,1.310
984,2731847,completed,1783547371.244,1783547372.421,1665.875,1667.052,1.177
985,4504039,completed,1783547372.421,1783547374.359,1667.052,1668.990,1.938
986,4356586,completed,1783547374.362,1783547375.747,1668.993,1670.378,1.385
987,3041276,completed,1783547375.747,1783547377.950,1670.378,1672.581,2.203
988,3824303,completed,1783547377.951,1783547379.432,1672.582,1674.063,1.481
989,990003000,completed,1783547379.434,1783547382.771,1674.065,1677.402,3.337
990,2772421,completed,1783547382.771,1783547383.863,1677.402,1678.494,1.092
991,2998156,completed,1783547383.863,1783547385.817,1678.494,1680.448,1.954
992,3918322,completed,1783547385.820,1783547386.847,1680.450,1681.477,1.027
993,3347191,completed,1783547386.847,1783547388.032,1681.478,1682.663,1.185
994,990003300,completed,1783547388.033,1783547392.271,1682.663,1686.901,4.238
995,3897674,completed,1783547392.273,1783547393.399,1686.904,1688.030,1.126
996,3637937,completed,1783547393.400,1783547394.518,1688.031,1689.149,1.118
997,2874515,completed,1783547394.518,1783547395.879,1689.149,1690.510,1.361
998,990003500,completed,1783547395.880,1783547399.204,1690.510,1693.834,3.324
999,3664996,completed,1783547399.206,1783547400.368,1693.837,1694.999,1.162
1000,990003700,completed,1783547400.368,1783547403.593,1694.999,1698.224,3.225
1001,2704455,completed,1783547403.594,1783547404.759,1698.224,1699.389,1.165
1002,4349219,completed,1783547404.761,1783547407.152,1699.392,1701.783,2.391
