seq,query_id,status,start_s,end_s,rel_start_s,rel_end_s,latency_s
0,q12,success,0.000,1.767,0.000,1.767,1.767
1,q6,success,30.830,31.045,30.830,31.045,0.215
2,q12,success,37.351,39.169,37.351,39.169,1.818
3,q12,success,97.351,99.114,97.351,99.114,1.763
4,q12,success,157.351,159.191,157.351,159.191,1.840
5,q6,success,236.661,237.557,236.661,237.557,0.896
6,q12,success,277.351,279.188,277.351,279.188,1.837
7,q12,success,337.351,339.051,337.351,339.051,1.700
8,q6,success,428.975,429.099,428.975,429.099,0.124
9,q12,success,457.351,459.048,457.351,459.048,1.697
10,q12,success,517.351,518.996,517.351,518.996,1.645
11,q12,success,577.351,579.190,577.351,579.190,1.839
12,q12,success,637.351,639.063,637.351,639.063,1.712
13,q1,success,755.517,755.998,755.517,755.998,0.481
14,q6,success,760.461,760.599,760.461,760.599,0.138
15,q22,success,762.287,762.604,762.287,762.604,0.317
16,q6,success,767.910,768.027,767.910,768.027,0.117
17,q22,success,769.370,769.633,769.370,769.633,0.263
18,q1,success,771.103,771.256,771.103,771.256,0.153
19,q13,success,771.460,771.969,771.460,771.969,0.509
20,q6,success,772.434,773.358,772.434,773.358,0.924
21,q6,success,772.898,773.203,772.898,773.203,0.305
22,q6,success,774.033,774.236,774.033,774.236,0.203
23,q10,success,775.229,779.716,775.229,779.716,4.487
24,q17,success,775.565,783.838,775.565,783.838,8.273
25,q6,success,776.362,779.399,776.362,779.399,3.037
26,q6,success,777.102,779.597,777.102,779.597,2.495
27,q6,success,777.986,779.558,777.986,779.558,1.572
28,q1,success,778.784,779.805,778.784,779.805,1.021
29,q6,success,779.682,779.941,779.682,779.941,0.259
30,q1,success,781.079,783.427,781.079,783.427,2.348
31,q6,success,781.743,783.890,781.743,783.890,2.147
32,q10,success,783.099,784.657,783.099,784.657,1.558
33,q18,success,784.633,784.948,784.633,784.948,0.315
34,q1,success,786.298,787.701,786.298,787.701,1.403
35,q4,success,788.174,788.363,788.174,788.363,0.189
36,q19,success,789.295,789.591,789.295,789.591,0.296
37,q1,success,790.676,790.815,790.676,790.815,0.139
38,q11,success,792.266,793.575,792.266,793.575,1.309
39,q6,success,796.396,797.309,796.396,797.309,0.913
40,q21,success,801.850,802.689,801.850,802.689,0.839
41,q6,success,803.343,803.574,803.343,803.574,0.231
42,q1,success,804.905,805.139,804.905,805.139,0.234
43,q13,success,806.714,807.871,806.714,807.871,1.157
44,q13,success,808.451,809.032,808.451,809.032,0.581
45,q6,success,810.493,810.676,810.493,810.676,0.183
46,q6,success,812.709,813.591,812.709,813.591,0.882
47,q6,success,814.708,814.798,814.708,814.798,0.090
48,q14,success,815.798,817.641,815.798,817.641,1.843
49,q1,success,817.059,819.512,817.059,819.512,2.453
50,q1,success,818.393,819.951,818.393,819.951,1.558
51,q1,success,820.213,820.440,820.213,820.440,0.227
52,q6,success,821.405,821.491,821.405,821.491,0.086
53,q12,success,822.668,822.840,822.668,822.840,0.172
54,q1,success,823.232,823.458,823.232,823.458,0.226
55,q16,success,825.963,827.344,825.963,827.344,1.381
56,q14,success,827.008,827.357,827.008,827.357,0.349
57,q6,success,827.951,828.836,827.951,828.836,0.885
58,q1,success,828.559,828.731,828.559,828.731,0.172
59,q1,success,828.865,829.497,828.865,829.497,0.632
60,q1,success,829.100,830.722,829.100,830.722,1.622
61,q6,success,829.447,831.018,829.447,831.018,1.571
62,q6,success,830.959,831.212,830.959,831.212,0.253
63,q1,success,831.090,831.226,831.090,831.226,0.136
64,q6,success,831.760,831.919,831.760,831.919,0.159
65,q4,success,832.312,832.636,832.312,832.636,0.324
66,q6,success,832.486,832.628,832.486,832.628,0.142
67,q6,success,833.011,833.201,833.011,833.201,0.190
68,q6,success,833.358,833.468,833.358,833.468,0.110
69,q6,success,833.910,833.998,833.910,833.998,0.088
70,q6,success,834.539,834.635,834.539,834.635,0.096
71,q6,success,835.039,835.187,835.039,835.187,0.148
72,q6,success,835.762,835.845,835.762,835.845,0.083
73,q6,success,836.104,837.019,836.104,837.019,0.915
74,q6,success,836.402,836.740,836.402,836.740,0.338
75,q1,success,836.946,839.174,836.946,839.174,2.228
76,q6,success,837.171,838.579,837.171,838.579,1.408
77,q6,success,837.694,839.186,837.694,839.186,1.492
78,q6,success,838.306,839.612,838.306,839.612,1.306
79,q1,success,838.672,839.404,838.672,839.404,0.732
80,q1,success,838.982,839.418,838.982,839.418,0.436
81,q1,success,839.204,839.536,839.204,839.536,0.332
82,q6,success,839.435,839.576,839.435,839.576,0.141
83,q6,success,839.833,839.921,839.833,839.921,0.088
84,q1,success,840.498,840.746,840.498,840.746,0.248
85,q1,success,840.918,841.058,840.918,841.058,0.140
86,q6,success,841.550,841.622,841.550,841.622,0.072
87,q19,success,841.785,843.720,841.785,843.720,1.935
88,q6,success,842.144,842.857,842.144,842.857,0.713
89,q1,success,842.479,842.906,842.479,842.906,0.427
90,q1,success,843.101,843.553,843.101,843.553,0.452
91,q6,success,843.515,843.712,843.515,843.712,0.197
92,q6,success,843.932,844.105,843.932,844.105,0.173
93,q6,success,844.121,844.273,844.121,844.273,0.152
94,q6,success,844.403,844.566,844.403,844.566,0.163
95,q6,success,844.577,845.795,844.577,845.795,1.218
96,q2,success,845.064,846.490,845.064,846.490,1.426
97,q6,success,845.249,845.520,845.249,845.520,0.271
98,q6,success,845.714,847.044,845.714,847.044,1.330
99,q6,success,846.355,846.589,846.355,846.589,0.234
100,q1,success,846.650,848.081,846.650,848.081,1.431
101,q6,success,847.455,847.708,847.455,847.708,0.253
102,q6,success,848.187,848.297,848.187,848.297,0.110
103,q1,success,848.465,849.903,848.465,849.903,1.438
104,q4,success,849.325,849.885,849.325,849.885,0.560
105,q6,success,850.072,850.218,850.072,850.218,0.146
106,q6,success,850.649,851.558,850.649,851.558,0.909
107,q1,success,851.506,851.804,851.506,851.804,0.298
108,q6,success,852.695,852.781,852.695,852.781,0.086
109,q1,success,853.304,853.543,853.304,853.543,0.239
110,q6,success,853.426,853.644,853.426,853.644,0.218
111,q6,success,854.366,854.467,854.366,854.467,0.101
112,q6,success,854.843,854.949,854.843,854.949,0.106
113,q6,success,855.314,855.468,855.314,855.468,0.154
114,q1,success,855.641,857.842,855.641,857.842,2.201
115,q1,success,855.978,858.103,855.978,858.103,2.125
116,q1,success,857.000,858.023,857.000,858.023,1.023
117,q6,success,857.524,857.979,857.524,857.979,0.455
118,q6,success,857.638,858.017,857.638,858.017,0.379
119,q6,success,858.584,858.709,858.584,858.709,0.125
120,q1,success,859.016,861.304,859.016,861.304,2.288
121,q6,success,859.395,860.126,859.395,860.126,0.731
122,q6,success,859.698,860.121,859.698,860.121,0.423
123,q1,success,860.130,861.614,860.130,861.614,1.484
124,q1,success,860.547,861.527,860.547,861.527,0.980
125,q6,success,860.987,861.453,860.987,861.453,0.466
126,q1,success,861.691,861.895,861.691,861.895,0.204
127,q1,success,862.282,864.535,862.282,864.535,2.253
128,q1,success,862.532,863.920,862.532,863.920,1.388
129,q1,success,862.873,864.325,862.873,864.325,1.452
130,q18,success,863.569,871.110,863.569,871.110,7.541
131,q1,success,863.901,866.670,863.901,866.670,2.769
132,q18,success,864.646,869.708,864.646,869.708,5.062
133,q4,success,865.376,871.056,865.376,871.056,5.680
134,q1,success,865.977,870.538,865.977,870.538,4.561
135,q6,success,867.349,869.485,867.349,869.485,2.136
136,q6,success,868.614,870.976,868.614,870.976,2.362
137,q18,success,870.682,871.121,870.682,871.121,0.439
138,q1,success,872.126,872.330,872.126,872.330,0.204
139,q1,success,873.660,876.409,873.660,876.409,2.749
140,q1,error,874.093,874.093,874.093,874.093,0.000
141,q6,error,874.391,874.391,874.391,874.391,0.000
142,q6,success,874.722,877.045,874.722,877.045,2.323
143,q6,success,875.405,878.231,875.405,878.231,2.826
144,q1,success,875.919,879.158,875.919,879.158,3.239
145,q1,success,876.379,879.546,876.379,879.546,3.167
146,q1,success,877.229,879.300,877.229,879.300,2.071
147,q6,success,877.708,879.313,877.708,879.313,1.605
148,q1,success,877.963,879.434,877.963,879.434,1.471
149,q6,success,878.515,879.383,878.515,879.383,0.868
150,q18,success,879.060,881.392,879.060,881.392,2.332
151,q6,success,879.902,881.362,879.902,881.362,1.460
152,q6,success,880.232,881.957,880.232,881.957,1.725
153,q6,success,880.555,881.753,880.555,881.753,1.198
154,q1,success,880.807,883.490,880.807,883.490,2.683
155,q1,success,881.014,884.637,881.014,884.637,3.623
156,q1,success,881.211,884.887,881.211,884.887,3.676
157,q1,success,881.491,886.450,881.491,886.450,4.959
158,q6,success,881.747,885.880,881.747,885.880,4.133
159,q1,success,881.978,886.404,881.978,886.404,4.426
160,q1,success,882.583,887.426,882.583,887.426,4.843
161,q6,success,882.972,886.924,882.972,886.924,3.952
162,q6,success,883.638,888.765,883.638,888.765,5.127
163,q17,success,883.934,897.158,883.934,897.158,13.224
164,q6,success,884.727,891.580,884.727,891.580,6.853
165,q6,success,885.218,892.020,885.218,892.020,6.802
166,q1,success,885.522,892.867,885.522,892.867,7.345
167,q1,success,885.875,893.896,885.875,893.896,8.021
168,q6,success,886.303,892.970,886.303,892.970,6.667
169,q6,success,887.592,893.825,887.592,893.825,6.233
170,q6,success,888.039,895.202,888.039,895.202,7.163
171,q1,success,888.737,896.862,888.737,896.862,8.125
172,q6,success,889.032,896.826,889.032,896.826,7.794
173,q6,success,889.346,896.093,889.346,896.093,6.747
174,q1,success,890.339,899.209,890.339,899.209,8.870
175,q6,success,890.703,898.044,890.703,898.044,7.341
176,q6,success,890.863,897.888,890.863,897.888,7.025
177,q6,success,891.330,899.157,891.330,899.157,7.827
178,q1,success,892.224,900.982,892.224,900.982,8.758
179,q6,success,892.672,900.573,892.672,900.573,7.901
180,q1,success,892.951,902.317,892.951,902.317,9.366
181,q6,success,893.156,901.970,893.156,901.970,8.814
182,q6,success,893.459,901.375,893.459,901.375,7.916
183,q16,success,894.202,904.291,894.202,904.291,10.089
184,q1,success,895.246,903.649,895.246,903.649,8.403
185,q6,success,896.351,902.591,896.351,902.591,6.240
186,q6,success,897.342,903.304,897.342,903.304,5.962
187,q6,success,897.745,903.798,897.745,903.798,6.053
188,q1,success,899.084,903.868,899.084,903.868,4.784
189,q6,success,899.719,903.724,899.719,903.724,4.005
190,q19,success,900.270,904.017,900.270,904.017,3.747
191,q6,success,901.491,904.207,901.491,904.207,2.716
192,q18,success,902.070,904.126,902.070,904.126,2.056
193,q1,success,903.087,903.955,903.087,903.955,0.868
194,q1,success,904.582,904.722,904.582,904.722,0.140
195,q13,success,906.262,906.771,906.262,906.771,0.509
196,q6,success,907.382,907.602,907.382,907.602,0.220
197,q2,success,908.646,909.263,908.646,909.263,0.617
198,q1,success,910.098,911.618,910.098,911.618,1.520
199,q6,success,910.269,911.144,910.269,911.144,0.875
200,q6,success,910.625,911.226,910.625,911.226,0.601
201,q6,success,911.578,911.799,911.578,911.799,0.221
202,q6,success,912.186,912.368,912.186,912.368,0.182
203,q6,success,912.552,912.738,912.552,912.738,0.186
204,q22,success,913.196,913.467,913.196,913.467,0.271
205,q1,success,914.222,915.707,914.222,915.707,1.485
206,q1,success,915.138,915.605,915.138,915.605,0.467
207,q6,success,915.589,916.476,915.589,916.476,0.887
208,q6,success,916.173,916.357,916.173,916.357,0.184
209,q6,success,917.239,917.435,917.239,917.435,0.196
210,q6,success,918.771,918.860,918.771,918.860,0.089
211,q6,success,919.465,919.676,919.465,919.676,0.211
212,q1,success,920.142,921.654,920.142,921.654,1.512
213,q6,success,920.461,922.019,920.461,922.019,1.558
214,q6,success,921.549,921.805,921.549,921.805,0.256
215,q6,success,922.157,922.228,922.157,922.228,0.071
216,q6,success,922.546,922.716,922.546,922.716,0.170
217,q6,success,922.861,922.942,922.861,922.942,0.081
218,q6,success,923.368,923.521,923.368,923.521,0.153
219,q1,success,923.664,923.873,923.664,923.873,0.209
220,q1,success,924.404,924.635,924.404,924.635,0.231
221,q1,success,924.903,926.601,924.903,926.601,1.698
222,q6,success,925.323,927.041,925.323,927.041,1.718
223,q6,success,925.804,926.684,925.804,926.684,0.880
224,q12,success,926.203,928.013,926.203,928.013,1.810
225,q1,success,926.640,928.857,926.640,928.857,2.217
226,q1,success,927.096,930.172,927.096,930.172,3.076
227,q4,success,927.790,931.087,927.790,931.087,3.297
228,q1,success,928.348,930.976,928.348,930.976,2.628
229,q1,success,928.614,931.641,928.614,931.641,3.027
230,q6,success,928.870,931.052,928.870,931.052,2.182
231,q1,success,929.635,931.419,929.635,931.419,1.784
232,q6,success,929.956,931.840,929.956,931.840,1.884
233,q6,success,930.627,931.443,930.627,931.443,0.816
234,q1,success,930.894,932.774,930.894,932.774,1.880
235,q13,success,931.931,933.249,931.931,933.249,1.318
236,q1,success,933.460,933.639,933.460,933.639,0.179
237,q6,success,934.799,935.751,934.799,935.751,0.952
238,q2,success,936.116,936.549,936.116,936.549,0.433
239,q1,success,937.478,937.643,937.478,937.643,0.165
240,q1,success,938.384,938.533,938.384,938.533,0.149
241,q1,success,939.273,939.456,939.273,939.456,0.183
242,q6,success,940.602,940.701,940.602,940.701,0.099
243,q11,success,941.744,941.997,941.744,941.997,0.253
244,q6,success,942.435,943.344,942.435,943.344,0.909
245,q1,success,944.078,944.311,944.078,944.311,0.233
246,q1,success,944.899,948.018,944.899,948.018,3.119
247,q1,success,945.495,948.363,945.495,948.363,2.868
248,q1,success,946.291,948.765,946.291,948.765,2.474
249,q6,success,946.377,948.506,946.377,948.506,2.129
250,q1,success,946.811,949.840,946.811,949.840,3.029
251,q6,success,947.260,949.342,947.260,949.342,2.082
252,q6,success,947.508,949.286,947.508,949.286,1.778
253,q1,success,948.484,950.596,948.484,950.596,2.112
254,q1,success,949.230,950.141,949.230,950.141,0.911
255,q6,success,950.744,950.890,950.744,950.890,0.146
256,q6,success,952.023,952.226,952.023,952.226,0.203
257,q1,success,953.637,955.048,953.637,955.048,1.411
258,q6,success,954.321,954.864,954.321,954.864,0.543
259,q10,success,955.045,957.396,955.045,957.396,2.351
260,q19,success,956.268,958.294,956.268,958.294,2.026
261,q6,success,957.447,957.544,957.447,957.544,0.097
262,q1,success,959.367,959.556,959.367,959.556,0.189
263,q1,success,960.786,962.255,960.786,962.255,1.469
264,q12,success,961.364,962.209,961.364,962.209,0.845
265,q1,success,962.236,964.412,962.236,964.412,2.176
266,q1,success,963.436,965.509,963.436,965.509,2.073
267,q1,success,964.408,965.799,964.408,965.799,1.391
268,q1,success,965.783,967.671,965.783,967.671,1.888
269,q2,success,966.540,970.015,966.540,970.015,3.475
270,q1,success,967.126,969.986,967.126,969.986,2.860
271,q1,success,968.952,970.601,968.952,970.601,1.649
272,q1,success,971.191,972.704,971.191,972.704,1.513
273,q1,success,973.238,973.469,973.238,973.469,0.231
274,q14,success,974.404,974.549,974.404,974.549,0.145
275,q1,success,975.781,976.018,975.781,976.018,0.237
276,q6,success,978.297,978.445,978.297,978.445,0.148
277,q6,success,980.019,980.148,980.019,980.148,0.129
278,q1,success,980.875,981.103,980.875,981.103,0.228
279,q6,success,982.605,983.562,982.605,983.562,0.957
280,q1,success,983.577,984.975,983.577,984.975,1.398
281,q1,success,986.356,987.790,986.356,987.790,1.434
282,q17,success,987.131,987.664,987.131,987.664,0.533
283,q1,success,989.411,990.921,989.411,990.921,1.510
284,q3,success,991.768,995.433,991.768,995.433,3.665
285,q4,success,992.743,993.891,992.743,993.891,1.148
286,q11,success,995.203,995.395,995.203,995.395,0.192
287,q6,success,997.130,997.361,997.130,997.361,0.231
288,q6,success,998.126,999.081,998.126,999.081,0.955
289,q1,success,999.501,999.728,999.501,999.728,0.227
290,q6,success,1001.300,1001.501,1001.300,1001.501,0.201
291,q1,success,1003.156,1005.160,1003.156,1005.160,2.004
292,q1,success,1003.696,1005.526,1003.696,1005.526,1.830
293,q1,success,1005.027,1005.305,1005.027,1005.305,0.278
294,q1,success,1005.609,1005.823,1005.609,1005.823,0.214
295,q1,success,1006.346,1007.740,1006.346,1007.740,1.394
296,q1,success,1007.200,1007.561,1007.200,1007.561,0.361
297,q1,success,1007.796,1008.005,1007.796,1008.005,0.209
298,q6,success,1008.051,1008.185,1008.051,1008.185,0.134
299,q1,success,1008.837,1011.525,1008.837,1011.525,2.688
300,q1,success,1010.040,1011.951,1010.040,1011.951,1.911
301,q6,success,1010.598,1012.043,1010.598,1012.043,1.445
302,q1,success,1011.524,1014.811,1011.524,1014.811,3.287
303,q1,success,1013.015,1014.516,1013.015,1014.516,1.501
304,q1,success,1013.413,1016.440,1013.413,1016.440,3.027
305,q1,success,1015.257,1019.602,1015.257,1019.602,4.345
306,q8,success,1015.534,1026.733,1015.534,1026.733,11.199
307,q1,success,1016.040,1020.242,1016.040,1020.242,4.202
308,q6,success,1017.268,1021.531,1017.268,1021.531,4.263
309,q1,success,1017.929,1024.387,1017.929,1024.387,6.458
310,q1,success,1018.217,1024.781,1018.217,1024.781,6.564
311,q1,success,1018.807,1025.866,1018.807,1025.866,7.059
312,q6,success,1019.070,1025.786,1019.070,1025.786,6.716
313,q6,success,1019.456,1027.012,1019.456,1027.012,7.556
314,q6,success,1020.483,1026.873,1020.483,1026.873,6.390
315,q14,success,1021.272,1026.843,1021.272,1026.843,5.571
316,q2,success,1022.970,1026.973,1022.970,1026.973,4.003
317,q13,success,1023.888,1027.921,1023.888,1027.921,4.033
318,q6,success,1025.191,1026.971,1025.191,1026.971,1.780
319,q1,success,1025.925,1027.058,1025.925,1027.058,1.133
320,q6,success,1027.300,1027.434,1027.300,1027.434,0.134
321,q12,success,1029.582,1031.361,1029.582,1031.361,1.779
322,q1,success,1031.698,1033.192,1031.698,1033.192,1.494
323,q2,success,1034.206,1035.930,1034.206,1035.930,1.724
324,q2,success,1035.268,1038.699,1035.268,1038.699,3.431
325,q1,success,1036.213,1038.477,1036.213,1038.477,2.264
326,q1,success,1037.411,1039.239,1037.411,1039.239,1.828
327,q1,success,1039.555,1041.168,1039.555,1041.168,1.613
328,q1,success,1040.673,1041.040,1040.673,1041.040,0.367
329,q1,success,1043.048,1045.155,1043.048,1045.155,2.107
330,q1,success,1044.081,1045.462,1044.081,1045.462,1.381
331,q1,success,1045.832,1046.014,1045.832,1046.014,0.182
332,q1,success,1047.808,1048.028,1047.808,1048.028,0.220
333,q6,success,1048.349,1048.551,1048.349,1048.551,0.202
334,q1,success,1049.321,1049.497,1049.321,1049.497,0.176
335,q1,success,1051.225,1051.347,1051.225,1051.347,0.122
336,q6,success,1052.418,1052.545,1052.418,1052.545,0.127
337,q1,success,1053.707,1055.112,1053.707,1055.112,1.405
338,q1,success,1055.538,1056.924,1055.538,1056.924,1.386
339,q1,success,1058.174,1058.348,1058.174,1058.348,0.174
340,q1,success,1059.109,1059.341,1059.109,1059.341,0.232
341,q1,success,1060.267,1060.527,1060.267,1060.527,0.260
342,q1,success,1060.822,1061.028,1060.822,1061.028,0.206
343,q1,success,1061.573,1061.785,1061.573,1061.785,0.212
344,q1,success,1062.700,1064.155,1062.700,1064.155,1.455
345,q1,success,1063.479,1064.095,1063.479,1064.095,0.616
346,q1,success,1064.020,1064.270,1064.020,1064.270,0.250
347,q1,success,1064.622,1064.839,1064.622,1064.839,0.217
348,q1,success,1065.236,1065.392,1065.236,1065.392,0.156
349,q1,success,1066.436,1066.649,1066.436,1066.649,0.213
350,q1,success,1067.366,1067.579,1067.366,1067.579,0.213
351,q1,success,1068.352,1068.577,1068.352,1068.577,0.225
352,q2,success,1075.125,1075.676,1075.125,1075.676,0.551
353,q11,success,1079.728,1079.909,1079.728,1079.909,0.181
354,q6,success,1089.011,1090.003,1089.011,1090.003,0.992
355,q14,success,1093.491,1093.885,1093.491,1093.885,0.394
356,q7,success,1097.405,1098.201,1097.405,1098.201,0.796
357,q1,success,1098.714,1098.978,1098.714,1098.978,0.264
358,q6,success,1100.241,1101.241,1100.241,1101.241,1.000
359,q1,success,1105.213,1105.431,1105.213,1105.431,0.218
360,q2,success,1110.275,1110.755,1110.275,1110.755,0.480
361,q21,success,1117.405,1131.944,1117.405,1131.944,14.539
362,q6,success,1118.003,1122.280,1118.003,1122.280,4.277
363,q1,success,1119.251,1125.527,1119.251,1125.527,6.276
364,q1,success,1121.926,1125.595,1121.926,1125.595,3.669
365,q1,success,1122.686,1126.046,1122.686,1126.046,3.360
366,q1,success,1123.867,1126.357,1123.867,1126.357,2.490
367,q1,success,1124.635,1126.436,1124.635,1126.436,1.801
368,q6,success,1125.295,1126.715,1125.295,1126.715,1.420
369,q1,success,1125.791,1126.563,1125.791,1126.563,0.772
370,q1,success,1126.830,1128.899,1126.830,1128.899,2.069
371,q6,success,1128.048,1129.367,1128.048,1129.367,1.319
372,q1,success,1129.744,1130.349,1129.744,1130.349,0.605
373,q1,success,1130.271,1130.602,1130.271,1130.602,0.331
374,q12,success,1130.868,1131.800,1130.868,1131.800,0.932
375,q1,success,1131.904,1135.024,1131.904,1135.024,3.120
376,q1,success,1133.284,1135.078,1133.284,1135.078,1.794
377,q1,success,1134.126,1136.290,1134.126,1136.290,2.164
378,q6,success,1135.049,1135.748,1135.049,1135.748,0.699
379,q1,success,1136.259,1136.454,1136.259,1136.454,0.195
380,q1,success,1136.953,1138.531,1136.953,1138.531,1.578
381,q6,success,1138.022,1138.334,1138.022,1138.334,0.312
382,q1,success,1138.347,1138.995,1138.347,1138.995,0.648
383,q1,success,1139.063,1139.334,1139.063,1139.334,0.271
384,q6,success,1140.697,1141.585,1140.697,1141.585,0.888
385,q6,success,1141.431,1141.671,1141.431,1141.671,0.240
386,q1,success,1141.877,1142.095,1141.877,1142.095,0.218
387,q6,success,1142.849,1142.978,1142.849,1142.978,0.129
388,q6,success,1143.646,1143.841,1143.646,1143.841,0.195
389,q1,success,1144.163,1145.676,1144.163,1145.676,1.513
390,q6,success,1146.062,1146.236,1146.062,1146.236,0.174
391,q1,success,1147.195,1147.463,1147.195,1147.463,0.268
392,q6,success,1148.036,1148.955,1148.036,1148.955,0.919
393,q1,success,1148.938,1149.344,1148.938,1149.344,0.406
394,q12,success,1149.867,1150.044,1149.867,1150.044,0.177
395,q1,success,1151.248,1151.434,1151.248,1151.434,0.186
396,q6,success,1152.145,1152.310,1152.145,1152.310,0.165
397,q1,success,1155.375,1156.837,1155.375,1156.837,1.462
398,q6,success,1159.029,1159.251,1159.029,1159.251,0.222
399,q6,success,1163.021,1163.226,1163.021,1163.226,0.205
400,q1,success,1163.956,1164.126,1163.956,1164.126,0.170
401,q1,success,1164.631,1164.804,1164.631,1164.804,0.173
402,q6,success,1166.426,1166.588,1166.426,1166.588,0.162
403,q6,success,1167.009,1167.165,1167.009,1167.165,0.156
404,q6,success,1167.790,1167.962,1167.790,1167.962,0.172
405,q6,success,1168.186,1169.155,1168.186,1169.155,0.969
406,q6,success,1168.868,1169.033,1168.868,1169.033,0.165
407,q6,success,1169.571,1169.742,1169.571,1169.742,0.171
408,q6,success,1170.602,1170.762,1170.602,1170.762,0.160
409,q6,success,1170.913,1171.082,1170.913,1171.082,0.169
410,q6,success,1171.211,1171.372,1171.211,1171.372,0.161
411,q6,success,1171.729,1171.890,1171.729,1171.890,0.161
412,q6,success,1172.760,1172.932,1172.760,1172.932,0.172
413,q1,success,1173.448,1173.597,1173.448,1173.597,0.149
414,q12,success,1175.542,1177.779,1175.542,1177.779,2.237
415,q6,success,1176.677,1177.677,1176.677,1177.677,1.000
416,q1,success,1179.468,1179.661,1179.468,1179.661,0.193
417,q1,success,1181.591,1181.866,1181.591,1181.866,0.275
418,q1,success,1183.658,1185.180,1183.658,1185.180,1.522
419,q1,success,1185.457,1185.716,1185.457,1185.716,0.259
420,q1,success,1186.168,1186.466,1186.168,1186.466,0.298
421,q1,success,1188.741,1189.000,1188.741,1189.000,0.259
422,q1,success,1190.277,1191.812,1190.277,1191.812,1.535
423,q6,success,1192.895,1193.077,1192.895,1193.077,0.182
424,q1,success,1193.717,1193.871,1193.717,1193.871,0.154
425,q6,success,1195.241,1195.440,1195.241,1195.440,0.199
426,q6,success,1195.789,1196.807,1195.789,1196.807,1.018
427,q6,success,1197.589,1197.750,1197.589,1197.750,0.161
428,q1,success,1199.044,1199.317,1199.044,1199.317,0.273
429,q6,success,1199.517,1199.706,1199.517,1199.706,0.189
430,q6,success,1200.990,1201.184,1200.990,1201.184,0.194
431,q6,success,1202.058,1202.227,1202.058,1202.227,0.169
432,q1,success,1202.999,1205.208,1202.999,1205.208,2.209
433,q10,success,1203.530,1206.623,1203.530,1206.623,3.093
434,q1,success,1204.079,1206.018,1204.079,1206.018,1.939
435,q6,success,1204.778,1206.146,1204.778,1206.146,1.368
436,q6,success,1205.904,1206.247,1205.904,1206.247,0.343
437,q6,success,1207.096,1207.256,1207.096,1207.256,0.160
438,q6,success,1208.853,1209.076,1208.853,1209.076,0.223
439,q6,success,1209.784,1210.723,1209.784,1210.723,0.939
440,q19,success,1210.689,1211.347,1210.689,1211.347,0.658
441,q6,success,1212.298,1212.497,1212.298,1212.497,0.199
442,q1,success,1214.103,1214.293,1214.103,1214.293,0.190
443,q6,success,1215.498,1216.473,1215.498,1216.473,0.975
444,q6,success,1216.995,1217.151,1216.995,1217.151,0.156
445,q6,success,1217.480,1217.603,1217.480,1217.603,0.123
446,q1,success,1219.008,1220.496,1219.008,1220.496,1.488
447,q1,success,1219.511,1221.515,1219.511,1221.515,2.004
448,q6,success,1221.225,1221.327,1221.225,1221.327,0.102
449,q6,success,1223.344,1223.528,1223.344,1223.528,0.184
450,q1,success,1224.679,1224.895,1224.679,1224.895,0.216
451,q6,success,1225.127,1225.316,1225.127,1225.316,0.189
452,q1,success,1226.678,1228.159,1226.678,1228.159,1.481
453,q6,success,1228.698,1228.949,1228.698,1228.949,0.251
454,q6,success,1229.237,1229.404,1229.237,1229.404,0.167
455,q6,success,1230.122,1230.295,1230.122,1230.295,0.173
456,q6,success,1230.791,1231.780,1230.791,1231.780,0.989
457,q6,success,1233.062,1233.243,1233.062,1233.243,0.181
458,q1,success,1236.926,1237.116,1236.926,1237.116,0.190
459,q6,success,1237.771,1238.671,1237.771,1238.671,0.900
460,q6,success,1238.319,1238.512,1238.319,1238.512,0.193
461,q6,success,1239.245,1240.317,1239.245,1240.317,1.072
462,q1,success,1239.882,1241.323,1239.882,1241.323,1.441
463,q1,success,1240.649,1241.308,1240.649,1241.308,0.659
464,q1,success,1241.311,1242.758,1241.311,1242.758,1.447
465,q1,success,1242.029,1244.359,1242.029,1244.359,2.330
466,q1,success,1242.859,1245.091,1242.859,1245.091,2.232
467,q1,success,1243.117,1244.873,1243.117,1244.873,1.756
468,q6,success,1243.841,1245.009,1243.841,1245.009,1.168
469,q6,success,1244.409,1245.469,1244.409,1245.469,1.060
470,q6,success,1245.111,1245.245,1245.111,1245.245,0.134
471,q1,success,1245.832,1248.678,1245.832,1248.678,2.846
472,q1,success,1246.157,1249.684,1246.157,1249.684,3.527
473,q6,success,1246.421,1248.301,1246.421,1248.301,1.880
474,q1,success,1246.685,1251.210,1246.685,1251.210,4.525
475,q1,success,1247.013,1252.389,1247.013,1252.389,5.376
476,q6,success,1247.399,1250.440,1247.399,1250.440,3.041
477,q1,success,1247.899,1252.445,1247.899,1252.445,4.546
478,q1,success,1248.198,1252.043,1248.198,1252.043,3.845
479,q1,success,1248.676,1252.810,1248.676,1252.810,4.134
480,q1,success,1249.035,1254.517,1249.035,1254.517,5.482
